id,texto,nivel,categoria,origem,split
msg_00388,"Um prêmio de R$ 50.000 está reservado, mas é necessário pagar o imposto antecipadamente. Fico à disposição.",alto,premio_com_taxa,sintetico_v1,validacao
msg_00389,Olá! Lembrete de segurança: nunca informe sua senha ou código de verificação por mensagem. Consulte sempre o telefone que está no cartão. Fico à disposição.,baixo,aviso_seguranca,sintetico_v1,validacao
msg_00400,"Boa tarde! Separei o teclado que você viu na loja. Pode passar aqui quarta-feira. Qualquer dúvida, responda por aqui.",baixo,compra_presencial,sintetico_v1,validacao
msg_00407,Bom dia! Participe de um questionário e desbloqueie uma oferta especial no final. Responda quando puder.,medio,pesquisa_com_premio,sintetico_v1,validacao
msg_00412,Olá! Você recebeu um documento para consultar no endereço confirmacao-imediata.example. Estamos aguardando sua confirmação. Pode confirmar o recebimento?,medio,link_nao_solicitado,sintetico_v1,validacao
msg_00416,Há informações incompletas no seu perfil. Confirme os dados para evitar problemas futuros. Responda quando puder.,medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00419,Conheça uma oportunidade de investimento com retorno acima da média. Fale com nosso consultor. Pode confirmar o recebimento?,medio,investimento_duvidoso,sintetico_v1,validacao
msg_00430,Boa tarde! Separei o casaco que você viu na loja. Pode passar aqui sábado. Obrigado.,baixo,compra_presencial,sintetico_v1,validacao
msg_00435,"Olá, tudo certo? Se receber uma cobrança inesperada, confirme diretamente pelo menu de segurança do aplicativo antes de pagar.",baixo,aviso_seguranca,sintetico_v1,validacao
msg_00446,Bom dia! Sou do atendimento e preciso validar algumas informações antes de continuar. Atenciosamente.,medio,contato_desconhecido,sintetico_v1,validacao
msg_00447,"Boa noite! A alteração de senha solicitada por você foi concluída. Se não reconhecer, entre no site oficial digitado no navegador sem usar links da mensagem.",baixo,recuperacao_solicitada,sintetico_v1,validacao
msg_00449,"Recebemos várias tentativas de entrada. A mensagem pede confirmação, mas não informa o canal oficial. Qualquer dúvida, responda por aqui.",medio,acesso_incomum,sintetico_v1,validacao
msg_00459,"Boa noite! Identificamos uma cobrança de R$ 75,50 vinculada ao seu nome. Entre em contato para consultar. Fico à disposição.",medio,cobranca_duvidosa,sintetico_v1,validacao
msg_00469,"Para concluir a atualização, digite sua senha bancária completa e a data de nascimento. Aguardo seu retorno.",alto,phishing_credenciais,sintetico_v1,validacao
msg_00477,"Opa! Para provar seu amor, transfira o valor solicitado e mantenha isso em segredo.",alto,fraude_romantica,sintetico_v1,validacao
msg_00486,Temos uma vaga de trabalho remoto com início imediato. Não é necessário processo seletivo. Confira quando puder.,medio,vaga_duvidosa,sintetico_v1,validacao
msg_00487,Seus dados cadastrais precisam ser atualizados. Inicie a revisão em conta-pendente.example. Responda quando puder.,medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00490,Não esqueça de levar o documento para a matrícula na empresa.,baixo,lembrete_pessoal,sintetico_v1,validacao
msg_00491,Temos uma oportunidade com preço muito abaixo do mercado e entrega imediata. Obrigado.,medio,oferta_improvavel,sintetico_v1,validacao
msg_00495,Boa noite! Passei no mercado e já comprei o que estava na lista! Atenciosamente.,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_00497,Opa! Enviei a versão atualizada do trabalho para o grupo da turma. Depois conversamos sobre os ajustes. Me avise quando puder.,baixo,trabalho_estudo,sintetico_v1,validacao
msg_00503,Bom dia! O endereço do pedido 46722 foi confirmado no momento da compra. Tudo bem?,baixo,entrega_esperada,sintetico_v1,validacao
msg_00515,O banco informa que não existe taxa para liberar estorno ou cancelar transferência. Pode confirmar o recebimento?,baixo,informativo_financeiro,sintetico_v1,validacao
msg_00525,Oi! Detectamos uma tentativa de acesso por um notebook. Verifique a atividade no link desta mensagem! Atenciosamente.,medio,acesso_incomum,sintetico_v1,validacao
msg_00526,Bom dia! O código de barras mudou por erro no sistema. Faça o pagamento para uma pessoa física! Fico à disposição.,alto,boleto_falso,sintetico_v1,validacao
msg_00527,"Seu acordo só será mantido se o boleto de R$ 1.200,00 for pago nos próximos minutos. Obrigado.",alto,boleto_falso,sintetico_v1,validacao
msg_00537,Oi! Seu protocolo 46722 foi atualizado. Consulte o andamento pelo site oficial digitado no navegador! Aguardo seu retorno.,baixo,suporte_solicitado,sintetico_v1,validacao
msg_00547,"Você foi selecionado para comprar um carregador por R$ 189,90. A quantidade é limitada. Obrigado.",medio,oferta_improvavel,sintetico_v1,validacao
msg_00561,"Olá, tudo certo? Enviei a versão atualizada do trabalho para o grupo da turma! Pode confirmar o recebimento?",baixo,trabalho_estudo,sintetico_v1,validacao
msg_00572,Boa tarde! Passei no mercado e já comprei o que estava na lista. Tudo certo por aqui. Tudo bem?,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_00573,"Entre no link e valide número do cartão, código de segurança e senha eletrônica! Responda quando puder.",alto,phishing_credenciais,sintetico_v1,validacao
msg_00579,O robô nunca perde dinheiro. Faça o depósito inicial e indique amigos para aumentar o retorno. Tudo bem?,alto,investimento_garantido,sintetico_v1,validacao
msg_00580,"Seu benefício social foi aprovado. Pague R$ 75,50 para liberar o depósito. Me avise quando puder.",alto,beneficio_com_taxa,sintetico_v1,validacao
msg_00584,O banco informa que não existe taxa para liberar estorno ou cancelar transferência. Tudo bem?,baixo,informativo_financeiro,sintetico_v1,validacao
msg_00590,Existe um débito pendente com vencimento segunda-feira. A origem não foi informada nesta mensagem. Fico à disposição.,medio,cobranca_duvidosa,sintetico_v1,validacao
msg_00593,Opa! Último aviso: pague por esta chave desconhecida ou todos os seus dados serão divulgados. Aguardo seu retorno.,alto,ameaca_bloqueio,sintetico_v1,validacao
msg_00599,"A atualização anual da conta está disponível por meio do link enviado. Qualquer dúvida, responda por aqui.",medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00603,Boa noite! O robô nunca perde dinheiro. Faça o depósito inicial e indique amigos para aumentar o retorno. Confira quando puder.,alto,investimento_garantido,sintetico_v1,validacao
msg_00609,"Olá, tudo certo? Você consegue conferir os slides e deixar seus comentários até às 11h? Fico à disposição.",baixo,trabalho_estudo,sintetico_v1,validacao
msg_00612,"Bom dia! Encontramos uma pendência no seu cadastro. Veja os detalhes em confirmacao-imediata.example. Caso já tenha resolvido, ignore. Fico à disposição.",medio,link_nao_solicitado,sintetico_v1,validacao
msg_00634,"Bom dia! Identificamos uma cobrança de R$ 1.200,00 vinculada ao seu nome. Entre em contato para consultar! Pode confirmar o recebimento?",medio,cobranca_duvidosa,sintetico_v1,validacao
msg_00644,Oi! A reserva para hoje está no nome de Carla e será paga no local. Pode confirmar o recebimento?,baixo,lembrete_pessoal,sintetico_v1,validacao
msg_00647,Preciso que compre cartões-presente agora e envie os códigos por mensagem. É confidencial. Tudo bem?,alto,fraude_executivo,sintetico_v1,validacao
msg_00649,Boa tarde! Você recebeu um documento para consultar no endereço conta-pendente.example. O acesso ficará disponível por algumas horas! Me avise quando puder.,medio,link_nao_solicitado,sintetico_v1,validacao
msg_00650,"Olá, tudo certo? O comprovante da transferência combinada está salvo no aplicativo. Não precisa clicar em nenhum link. Confira quando puder.",baixo,pagamento_conhecido,sintetico_v1,validacao
msg_00665,"Pai, este é meu contato novo. Preciso pagar uma conta urgente e depois devolvo o dinheiro. Aguardo seu retorno.",alto,falso_familiar,sintetico_v1,validacao
msg_00681,Opa! Você consegue conferir os slides e deixar seus comentários até às 11h? Confira quando puder.,baixo,trabalho_estudo,sintetico_v1,validacao
msg_00694,Boa noite! Seu acesso pelo notebook foi confirmado no aplicativo que você abriu.,baixo,recuperacao_solicitada,sintetico_v1,validacao
msg_00696,Temos uma vaga de trabalho remoto com início imediato. Não é necessário processo seletivo. Me avise quando puder.,medio,vaga_duvidosa,sintetico_v1,validacao
msg_00700,Opa! Você pode trazer o caderno quando vier quarta-feira? Obrigado! Atenciosamente.,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_00710,Olá! Você foi convidado para avaliar nosso atendimento e poderá receber uma recompensa. Me avise quando puder.,medio,pesquisa_com_premio,sintetico_v1,validacao
msg_00713,Seu CPF pode ter uma pendência financeira. Consulte as condições no endereço enviado. Me avise quando puder.,medio,cobranca_duvidosa,sintetico_v1,validacao
msg_00725,"Ei, tudo bem? O suporte encerrou o chamado. Caso o problema continue, responda pelo canal em que você iniciou o atendimento. Pode confirmar o recebimento?",baixo,suporte_solicitado,sintetico_v1,validacao
msg_00726,O pagamento do casaco está preso. Pague uma taxa fora da plataforma para liberar a venda. Tudo bem?,alto,fraude_marketplace,sintetico_v1,validacao
msg_00732,"Opa! A divisão da conta ficou em R$ 120,00 para cada pessoa. Qualquer dúvida, responda por aqui.",baixo,pagamento_conhecido,sintetico_v1,validacao
msg_00735,Bom dia! Você consegue me encontrar na academia sábado às 9h30? Até mais. Atenciosamente.,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_00738,"A vaga é sua, mas precisamos de um Pix para liberar o exame admissional. Obrigado.",alto,vaga_com_taxa,sintetico_v1,validacao
msg_00775,"Comece investindo R$ 480,00 e acompanhe os resultados pelo grupo de mensagens! Aguardo seu retorno.",medio,investimento_duvidoso,sintetico_v1,validacao
msg_00792,"Olá, tudo certo? Você recebeu um documento para consultar no endereço suporte-verificacao.example! Pode confirmar o recebimento?",medio,link_nao_solicitado,sintetico_v1,validacao
msg_00795,"Olá! Para trabalhar de casa, compre um kit diretamente com o recrutador e envie o comprovante! Obrigado.",alto,vaga_com_taxa,sintetico_v1,validacao
msg_00808,"Boa tarde! Encontramos uma divergência no CEP da sua entrega. Confirme as informações ainda hoje. Qualquer dúvida, responda por aqui.",medio,entrega_pendente,sintetico_v1,validacao
msg_00810,Seu aparelho será bloqueado permanentemente se você não instalar o aplicativo indicado. Atenciosamente.,alto,ameaca_bloqueio,sintetico_v1,validacao
msg_00811,Opa! Pegue um empréstimo e invista conosco; o lucro certo pagará todas as parcelas. Responda quando puder.,alto,investimento_garantido,sintetico_v1,validacao
msg_00827,Olá! Sua conta será encerrada em dez minutos. Envie a senha para impedir o bloqueio! Tudo bem?,alto,ameaca_bloqueio,sintetico_v1,validacao
msg_00854,"Boa noite! a instituição financeira identificou uma fraude. Para cancelar a compra, faça uma transferência para a conta de segurança. Confira quando puder.",alto,falso_banco,sintetico_v1,validacao
msg_00888,Oi! Precisamos validar seu telefone e endereço para manter o serviço ativo. Obrigado.,medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00896,"Olá, tudo certo? Precisamos validar seu telefone e endereço para manter o serviço ativo. Qualquer dúvida, responda por aqui.",medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00907,"Ei, tudo bem? Acesse entrega-atualiza.example para conferir uma informação importante. Tudo bem?",medio,link_nao_solicitado,sintetico_v1,validacao
msg_00908,O cadastro pode ficar limitado por falta de confirmação. Responda para receber as instruções! Obrigado.,medio,atualizacao_cadastral,sintetico_v1,validacao
msg_00914,Meu presente ficou retido na alfândega. Pague a taxa para que ele seja entregue a você. Obrigado.,alto,fraude_romantica,sintetico_v1,validacao
msg_00915,"Boa tarde! Recebi o pagamento de R$ 480,00 que você tinha avisado. Está tudo certo! Qualquer dúvida, responda por aqui.",baixo,pagamento_conhecido,sintetico_v1,validacao
msg_00917,Bom dia! Detectamos uma tentativa de acesso por um computador Windows. Verifique a atividade no link desta mensagem. Atenciosamente.,medio,acesso_incomum,sintetico_v1,validacao
msg_00919,"Opa! Para provar seu amor, transfira o valor solicitado e mantenha isso em segredo. Aguardo seu retorno.",alto,fraude_romantica,sintetico_v1,validacao
msg_00923,"Bom dia! A nota fiscal da compra de R$ 120,00 foi entregue junto com o produto. Tudo bem?",baixo,compra_presencial,sintetico_v1,validacao
msg_00928,"Para cancelar a compra, preciso que você diga o token que apareceu no aplicativo. Aguardo seu retorno.",alto,codigo_verificacao,sintetico_v1,validacao
msg_00933,Bom dia! A apresentação ficou marcada para sexta-feira às 18h. Não precisa responder agora. Fico à disposição.,baixo,trabalho_estudo,sintetico_v1,validacao
msg_00942,"Bom dia! Enviei um comprovante, mas você precisa devolver a diferença por Pix antes de conferir o saldo. Aguardo seu retorno.",alto,fraude_marketplace,sintetico_v1,validacao
msg_00949,Oi! Existe um débito pendente com vencimento quarta-feira. A origem não foi informada nesta mensagem. Responda quando puder.,medio,cobranca_duvidosa,sintetico_v1,validacao
msg_00951,O acesso foi limitado. Envie seus dados de login nesta conversa para liberar novamente. Obrigado.,alto,phishing_credenciais,sintetico_v1,validacao
msg_00953,Olá! Desconto especial liberado sem que você tenha feito cadastro. Confirme se deseja receber a oferta. Aguardo seu retorno.,medio,oferta_improvavel,sintetico_v1,validacao
msg_00968,Boa tarde! Temos poucas vagas para uma operação de investimento automatizada. Obrigado.,medio,investimento_duvidoso,sintetico_v1,validacao
msg_00969,Uma promoção reservada para seu número termina em poucas horas. Clique para conhecer as condições. Fico à disposição.,medio,oferta_improvavel,sintetico_v1,validacao
msg_00972,"A fatura fechou em R$ 189,90. Confira os lançamentos diretamente no aplicativo antes do vencimento! Obrigado.",baixo,informativo_financeiro,sintetico_v1,validacao
msg_00975,Olá! Você pode trazer o caderno quando vier amanhã? Me avise quando puder.,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_00983,"Olá! Sua encomenda não pôde ser entregue por dados incompletos. Atualize o endereço em premio-resgate.example. Qualquer dúvida, responda por aqui.",medio,entrega_pendente,sintetico_v1,validacao
msg_00992,"Boa noite! Se não pagar R$ 120,00 agora, seu CPF será bloqueado e a polícia será acionada. Pode confirmar o recebimento?",alto,ameaca_bloqueio,sintetico_v1,validacao
msg_01008,Sua encomenda não pôde ser entregue por dados incompletos. Atualize o endereço em premio-resgate.example. Atenciosamente.,medio,entrega_pendente,sintetico_v1,validacao
msg_01012,Opa! Encontramos uma pendência no seu cadastro. Veja os detalhes em confirmacao-imediata.example. O acesso ficará disponível por algumas horas. Fico à disposição.,medio,link_nao_solicitado,sintetico_v1,validacao
msg_01014,Conheça uma oportunidade de investimento com retorno acima da média. Fale com nosso consultor! Fico à disposição.,medio,investimento_duvidoso,sintetico_v1,validacao
msg_01019,"Olá! Sou o diretor e estou em reunião. Faça um Pix de R$ 480,00 para este fornecedor novo sem avisar a equipe. Aguardo seu retorno.",alto,fraude_executivo,sintetico_v1,validacao
msg_01023,Boa noite! Você foi convidado para avaliar nosso atendimento e poderá receber uma recompensa. Confira quando puder.,medio,pesquisa_com_premio,sintetico_v1,validacao
msg_01025,"Sou o diretor e estou em reunião. Faça um Pix de R$ 250,00 para este fornecedor novo sem avisar a equipe. Atenciosamente.",alto,fraude_executivo,sintetico_v1,validacao
msg_01044,Boa noite! Existe uma ordem contra você. Faça o Pix solicitado para evitar consequências legais. Responda quando puder.,alto,ameaca_bloqueio,sintetico_v1,validacao
msg_01045,"O investimento apresentou variação neste mês; rentabilidade passada não garante retorno futuro. Qualquer dúvida, responda por aqui.",baixo,informativo_financeiro,sintetico_v1,validacao
msg_01056,Conheça uma oportunidade de investimento com retorno acima da média. Fale com nosso consultor. Responda quando puder.,medio,investimento_duvidoso,sintetico_v1,validacao
msg_01063,Opa! O pedido 61973 com o fone de ouvido saiu para entrega. Você já estava acompanhando pelo aplicativo! Obrigado.,baixo,entrega_esperada,sintetico_v1,validacao
msg_01064,Bom dia! Você foi convidado para avaliar nosso atendimento e poderá receber uma recompensa. Pode confirmar o recebimento?,medio,pesquisa_com_premio,sintetico_v1,validacao
msg_01091,A leitura do QR Code gerou um número. Envie esse número ao atendente para liberar a conta! Responda quando puder.,alto,codigo_verificacao,sintetico_v1,validacao
msg_01095,Acabei de enviar um código de seis dígitos para seu celular. Informe o código aqui para confirmar o atendimento.,alto,codigo_verificacao,sintetico_v1,validacao
msg_01097,"Ei, tudo bem? A entrega que combinamos foi reagendada para hoje depois do almoço. Confira quando puder.",baixo,entrega_esperada,sintetico_v1,validacao
msg_01100,"Ei, tudo bem? Sua compra de carregador será entregue sábado. Não é necessário realizar pagamento adicional. Fico à disposição.",baixo,entrega_esperada,sintetico_v1,validacao
msg_01101,"Bom dia! Depois de nossa conversa, confio em você. Faça um empréstimo para me ajudar nesta emergência. Pode confirmar o recebimento?",alto,fraude_romantica,sintetico_v1,validacao
msg_01115,A leitura do QR Code gerou um número. Envie esse número ao atendente para liberar a conta. Tudo bem?,alto,codigo_verificacao,sintetico_v1,validacao
msg_01121,Oi! Sua conta será encerrada em dez minutos. Envie a senha para impedir o bloqueio.,alto,ameaca_bloqueio,sintetico_v1,validacao
msg_01124,Seu protocolo 46722 foi atualizado. Consulte o andamento pelo menu de segurança do aplicativo. Tudo bem?,baixo,suporte_solicitado,sintetico_v1,validacao
msg_01131,Opa! Faça o pagamento imediatamente para evitar uma multa maior. Use a chave enviada nesta conversa. Confira quando puder.,alto,pix_urgente,sintetico_v1,validacao
msg_01136,"Um prêmio de R$ 50.000 está reservado, mas é necessário pagar o imposto antecipadamente. Aguardo seu retorno.",alto,premio_com_taxa,sintetico_v1,validacao
msg_01143,"O suporte encerrou o chamado. Caso o problema continue, responda pelo canal em que você iniciou o atendimento. Me avise quando puder.",baixo,suporte_solicitado,sintetico_v1,validacao
msg_01148,Boa noite! A reserva está confirmada para hoje depois do almoço e o pagamento será feito no local. Tudo bem?,baixo,compra_presencial,sintetico_v1,validacao
msg_01153,"Uma pesquisa não solicitada pede informações de contato para liberar um brinde. Qualquer dúvida, responda por aqui.",medio,pesquisa_com_premio,sintetico_v1,validacao
msg_01161,O pagamento do benefício depende de uma taxa via Pix para este atendente. Confira quando puder.,alto,beneficio_com_taxa,sintetico_v1,validacao
msg_01163,"Olá, tudo certo? Sou Ana, troquei de número. Salva este contato para falarmos depois. Obrigado.",medio,contato_desconhecido,sintetico_v1,validacao
msg_01166,"Ei, tudo bem? Acesse confirmacao-imediata.example e informe usuário, senha e CPF para evitar a suspensão da conta. Aguardo seu retorno.",alto,phishing_credenciais,sintetico_v1,validacao
msg_01168,Um funcionário ligará para recolher seu cartão e pedirá a senha para concluir o cancelamento.,alto,falso_banco,sintetico_v1,validacao
msg_01172,Boa tarde! Você foi aprovado para uma vaga à qual não se lembra de ter se candidatado. Confirme seu interesse. Fico à disposição.,medio,vaga_duvidosa,sintetico_v1,validacao
msg_01176,Bom dia! Seu código de recuperação chegou. Passe todos os dígitos agora antes que ele expire. Me avise quando puder.,alto,codigo_verificacao,sintetico_v1,validacao
msg_01187,"Ei, tudo bem? A mensalidade de R$ 1.200,00 apareceu normalmente no aplicativo do banco. Tudo bem?",baixo,pagamento_conhecido,sintetico_v1,validacao
msg_01193,"Você iniciou uma recuperação de senha no menu de segurança do aplicativo. Digite o código somente na tela que você abriu e não o compartilhe! Qualquer dúvida, responda por aqui.",baixo,recuperacao_solicitada,sintetico_v1,validacao
msg_01194,"Boa tarde! Preciso que faça um Pix de R$ 75,50 agora. Depois explico o motivo. Tudo bem?",alto,pix_urgente,sintetico_v1,validacao
msg_01199,"Seu currículo foi selecionado para uma oportunidade de R$ 120,00 por semana. Responda para saber mais. Atenciosamente.",medio,vaga_duvidosa,sintetico_v1,validacao
msg_01201,"Olá, tudo certo? A divisão da conta ficou em R$ 1.200,00 para cada pessoa. Atenciosamente.",baixo,pagamento_conhecido,sintetico_v1,validacao
msg_01222,Seus dados cadastrais precisam ser atualizados. Inicie a revisão em premio-resgate.example. Pode confirmar o recebimento?,medio,atualizacao_cadastral,sintetico_v1,validacao
msg_01235,"Ei, tudo bem? A reunião foi confirmada para amanhã às 16h30. Até mais! Responda quando puder.",baixo,conversa_cotidiana,sintetico_v1,validacao
msg_01238,"A alteração de senha solicitada por você foi concluída. Se não reconhecer, entre no telefone que está no cartão sem usar links da mensagem. Responda quando puder.",baixo,recuperacao_solicitada,sintetico_v1,validacao
msg_01240,Boa noite! O acesso foi limitado. Envie seus dados de login nesta conversa para liberar novamente.,alto,phishing_credenciais,sintetico_v1,validacao
msg_01242,A reserva para segunda-feira está no nome de Ana e será paga no local. Tudo bem?,baixo,lembrete_pessoal,sintetico_v1,validacao
msg_01257,Olá! Você pode trazer o caderno quando vier sábado? Me avise quando puder. Confira quando puder.,baixo,conversa_cotidiana,sintetico_v1,validacao
msg_01260,Bom dia! A reserva está confirmada para quarta-feira às 18h e o pagamento será feito no local. Obrigado.,baixo,compra_presencial,sintetico_v1,validacao
msg_01287,Oi! A reserva está confirmada para segunda-feira às 18h e o pagamento será feito no local. Me avise quando puder.,baixo,compra_presencial,sintetico_v1,validacao
msg_01294,"Olá! Para trabalhar de casa, compre um kit diretamente com o recrutador e envie o comprovante. Tudo bem?",alto,vaga_com_taxa,sintetico_v1,validacao
